filename,prediction,true_label,confidence,is_failed,attention_jaw,attention_eyebrows,attention_nose,attention_eyes,attention_mouth,attention_forehead
3RZEIIJW9A.jpg,0,0,0.9969918667338789,0,1,1,1,1,1,1
UGC8XK2LGQ.jpg,0,0,0.997391716344282,0,1,1,1,0,0,1
6RF3NSUFVZ.jpg,0,0,0.9591154865920544,0,1,1,1,1,1,1
6EQWAZW205.jpg,0,0,0.9996730057464447,0,1,1,1,1,1,1
3QERCF6BMJ.jpg,0,0,0.9816825687885284,0,1,1,0,0,0,1
4ULRCRZRZW.jpg,0,0,0.9999999634488681,0,1,0,1,1,1,1
TYQK739NB9.jpg,0,0,0.9999461443949258,0,1,1,1,1,1,1
9RPRYICZAR.jpg,0,0,0.9991783965961076,0,1,1,0,1,1,1
3FVV65V0SI.jpg,1,0,0.8024808168411255,0,1,0,1,0,1,0
CF7KIN55MR.jpg,0,0,0.9997700933599845,0,1,1,0,1,0,1
B8NN3Y9GIS.jpg,0,0,0.6639544069766998,0,1,1,1,1,1,1
Y1JU0XJX5V.jpg,0,0,0.9153950437903404,0,1,1,1,1,1,1
3Q1WMM9B29.jpg,0,0,0.9885049816220999,0,1,0,0,1,1,1
VS42MYSITT.jpg,0,0,0.9982033361447975,0,1,1,0,0,0,1
8T3WC7MN7Z.jpg,0,0,0.9993242659256794,0,1,1,1,1,1,1
VKFUYXTN4T.jpg,1,0,0.9987057447433472,0,1,0,0,0,1,1
PB0W72QLPK.jpg,0,0,0.9999957758977871,0,1,0,1,1,1,1
29EX82QUK9.jpg,0,0,0.7725761979818344,0,1,0,1,1,1,1
QFVHVDUJF6.jpg,0,0,0.9762580469250679,0,1,1,1,1,1,1
JZ4WOENVN3.jpg,0,0,0.9972378658130765,0,1,0,1,1,1,1
3XO7GXFDZ3.jpg,0,0,0.9793285932391882,0,1,1,1,1,1,1
8WMVLJ2OR5.jpg,0,0,0.9982466612709686,0,1,1,1,1,1,1
3WS8BXCTFE.jpg,0,0,0.8951625600457191,0,1,1,0,1,1,1
BX8YOX8VHW.jpg,0,0,0.9815585277974606,0,1,1,1,1,1,1
ESNIBODKEY.jpg,0,0,0.9999645706084266,0,1,1,1,1,1,1
NH278J0C90.jpg,0,0,0.9999999444995566,0,1,1,1,1,1,1
MFC3SAMEWB.jpg,0,0,0.9252344444394112,0,1,1,1,1,1,1
UL4GOI4YCU.jpg,0,0,0.6359801590442657,0,1,1,0,1,0,1
XOTL7W75PS.jpg,0,0,0.9999137824852369,0,1,1,1,1,1,1
XU2GV68GO3.jpg,0,0,0.9873970607295632,0,1,1,0,1,1,1
AYTHYZ9PTQ.jpg,1,0,0.6454722881317139,0,1,0,1,1,1,1
D61SLG0Q79.jpg,0,0,0.9778926093131304,0,1,0,0,1,1,1
CYDW1YCEFT.jpg,1,0,0.9661072492599487,0,0,0,0,0,0,1
ZPU96Q7OHU.jpg,0,0,0.9793448224663734,0,1,0,1,1,1,0
TSWDIAKCNL.jpg,0,0,0.9460933394730091,0,1,1,1,1,1,1
V1B24926HY.jpg,0,0,0.9997030310332775,0,1,1,1,1,1,1
3VOPOED4EJ.jpg,0,0,0.9999926484633761,0,0,0,0,0,0,1
0MX72QMVFT.jpg,0,0,0.9999958846701702,0,1,1,1,1,1,1
1XVS78YYM8.jpg,0,0,0.994602523278445,0,1,1,1,1,0,1
WCNF6X3SNK.jpg,0,0,0.999963765614666,0,1,1,1,1,1,1
Z24QVJSLQV.jpg,0,0,0.999311008665245,0,1,1,1,1,1,1
R85PQUP7NC.jpg,1,0,0.9999330043792725,0,1,0,0,0,1,1
HFY8IRAOS8.jpg,0,0,0.9974367504473776,0,1,1,1,1,1,1
R83HNCSLM2.jpg,0,0,0.9709703531116247,0,1,1,0,1,0,1
YW1PU8MYNE.jpg,0,0,0.9980061044916511,0,1,1,1,1,1,1
6AAUG469PL.jpg,0,0,0.9938903120346367,0,1,1,0,1,1,1
3XXN6NDMZB.jpg,0,0,0.9999318699992727,0,1,1,1,1,1,1
9PQKCY25OI.jpg,0,0,0.9997281000541989,0,1,1,0,1,1,1
QY8A8WKKO2.jpg,0,0,0.9964020168408751,0,1,1,1,0,0,1
GNP7W0XAAG.jpg,0,0,0.6223545372486115,0,1,1,1,1,1,1
ICHE0TP7P4.jpg,1,0,0.9024669528007507,0,1,0,0,0,0,1
5DZRXJ245I.jpg,1,0,0.7159438729286194,0,1,0,1,0,1,1
T28CMNFWGS.jpg,0,0,0.9999957526911203,0,1,1,0,1,1,1
5NB2P5SVRC.jpg,0,0,0.9995868857658934,0,1,1,1,1,1,1
KWER0XYCZO.jpg,0,0,0.9916717708110809,0,1,1,1,1,1,1
L59ERQB4JZ.jpg,0,0,0.9556263461709023,0,1,1,0,1,1,1
53FY0ZMLN7.jpg,0,0,0.9069301635026932,0,1,1,1,1,1,1
PCFL0XYU5U.jpg,0,0,0.977593194693327,0,1,1,1,1,1,1
MENKTRHRRB.jpg,0,0,0.9827026538550854,0,1,1,1,1,1,1
UJKC3Q2AV5.jpg,1,0,0.6453272700309753,0,1,0,0,0,1,1
4060VXX0GH.jpg,0,0,0.9957125815562904,0,1,1,1,1,1,1
M417KTJ910.jpg,0,0,0.9970359934959561,0,1,0,0,1,0,1
ZY14DZ1XJR.jpg,0,0,0.9106798470020294,0,1,1,1,1,1,1
MWAMAMJJGO.jpg,0,0,0.9999956194428705,0,1,1,1,1,1,1
ZGU0C11WG5.jpg,0,0,0.9996952211076859,0,1,1,0,1,1,1
TALLXA7M4F.jpg,0,0,0.9980763274943456,0,1,0,1,1,1,1
0BS5GRC7YP.jpg,0,0,0.9986617407994345,0,1,0,1,0,1,1
LW2IIECCZ5.jpg,1,0,0.9748615026473999,0,1,1,1,1,1,1
1AUWG7MBSU.jpg,0,0,0.990268437191844,0,1,1,1,1,1,1
4Y1YGBWL9M.jpg,0,0,0.9778763763606548,0,1,1,1,1,1,1
FGVQ0ZAN1S.jpg,0,0,0.9992961242096499,0,1,1,1,1,1,0
QJLOASASIY.jpg,0,0,0.9365452900528908,0,1,1,0,1,1,1
XNDOL7WDDL.jpg,0,0,0.8817378729581833,0,1,1,1,1,1,1
LT8E44SD6D.jpg,0,0,0.9996259236650076,0,1,1,1,1,1,1
9R42PX3D11.jpg,0,0,0.9600411243736744,0,1,1,0,1,0,1
HVS4Q816MQ.jpg,0,0,0.9980408528354019,0,1,1,1,1,1,1
3P7YN5LCPM.jpg,0,0,0.6961285173892975,0,1,1,1,1,1,1
55EE1M3ESR.jpg,0,0,0.9960610456764698,0,1,1,1,1,1,1
3SQ98I52DO.jpg,0,0,0.9999260145486915,0,1,1,0,1,1,1
4119XTU5JK.jpg,0,0,0.9763289820402861,0,1,1,1,1,1,1
CH3N444O3D.jpg,0,0,0.9775327071547508,0,1,0,1,1,0,1
U5H5SIRJ7N.jpg,0,0,0.9994539463077672,0,1,1,1,1,1,1
GFXAMQXKRZ.jpg,0,0,0.9950532834045589,0,1,0,1,0,1,1
WRLV19DMBI.jpg,0,0,0.9984003857243806,0,1,1,1,1,1,1
F8CR5RMRIT.jpg,0,0,0.9999994734457687,0,1,0,1,1,1,1
N994T79EPO.jpg,0,0,0.9918853417038918,0,1,1,1,1,1,1
