filename,prediction,true_label,confidence,is_failed,attention_jaw,attention_eyebrows,attention_nose,attention_eyes,attention_mouth,attention_forehead
03001.png,0,0,0.5037596821784973,1,0,0,0,0,0,0
03002.png,0,0,0.5037735402584076,1,0,0,0,0,0,0
03003.png,0,0,0.5037800669670105,0,1,0,0,0,0,0
03004.png,0,0,0.5037513971328735,0,1,0,1,1,1,1
03005.png,0,0,0.5037778913974762,0,1,1,1,1,1,1
03006.png,0,0,0.5037833452224731,1,0,0,0,0,0,0
03007.png,0,0,0.503775954246521,1,0,0,0,0,0,0
03008.png,0,0,0.5037509500980377,0,0,0,0,0,0,0
03009.png,0,0,0.5037557482719421,0,1,1,1,1,1,1
03010.png,0,0,0.5037735998630524,0,1,1,1,1,0,1
03011.png,0,0,0.5037831664085388,1,0,0,0,0,0,0
03012.png,0,0,0.5037821829319,1,0,0,0,0,0,0
03013.png,0,0,0.5037763714790344,0,1,0,1,0,0,0
03014.png,0,0,0.5037684440612793,0,1,1,1,1,0,1
03015.png,0,0,0.503764271736145,1,0,0,0,0,0,0
03016.png,0,0,0.503742903470993,1,0,0,0,0,0,0
03017.png,0,0,0.50374636054039,0,1,0,0,0,1,0
03018.png,0,0,0.5038014352321625,1,0,0,0,0,0,0
03019.png,0,0,0.5038190484046936,0,1,0,1,0,1,0
03020.png,0,0,0.5037755966186523,0,1,0,1,1,1,1
03021.png,0,0,0.5037698447704315,0,1,1,1,1,1,1
03022.png,0,0,0.503772497177124,0,1,1,1,1,0,1
03023.png,0,0,0.503766804933548,1,0,0,0,0,0,0
03024.png,0,0,0.5037675499916077,0,1,1,0,1,0,0
03025.png,0,0,0.5037681460380554,1,0,0,0,0,0,0
03026.png,0,0,0.5037744343280792,1,0,0,0,0,0,0
03027.png,0,0,0.503755509853363,1,0,0,0,0,0,0
03028.png,0,0,0.5037485361099243,1,0,0,0,0,0,0
03029.png,0,0,0.5037769973278046,0,1,0,1,1,0,0
03030.png,0,0,0.5037774741649628,1,0,0,0,0,0,0
03031.png,0,0,0.503758579492569,1,0,0,0,0,0,0
03032.png,0,0,0.5038145780563354,1,0,0,0,0,0,0
03033.png,0,0,0.5037809908390045,1,0,0,0,0,0,0
03034.png,0,0,0.5037989616394043,1,0,0,0,0,0,0
03035.png,0,0,0.5037866234779358,0,1,0,1,0,0,1
03036.png,0,0,0.5037771165370941,0,1,1,0,1,0,0
03037.png,0,0,0.5037535130977631,1,0,0,0,0,0,0
03038.png,0,0,0.5037823021411896,0,1,1,0,1,0,1
03039.png,0,0,0.5037645697593689,0,1,0,0,1,1,1
03040.png,0,0,0.5037612617015839,0,1,1,0,1,0,1
03041.png,0,0,0.503753274679184,1,0,0,0,0,0,0
03042.png,0,0,0.5037361979484558,0,1,1,1,1,1,1
03043.png,0,0,0.503758579492569,0,1,1,1,1,1,1
03044.png,0,0,0.5037876963615417,1,0,0,0,0,0,0
03045.png,0,0,0.5037485957145691,0,1,0,0,0,0,1
03046.png,0,0,0.5037415325641632,1,0,0,0,0,0,0
03047.png,0,0,0.5037637948989868,1,0,0,0,0,0,0
03048.png,0,0,0.503754585981369,1,0,0,0,0,0,0
03049.png,0,0,0.503758043050766,1,0,0,0,0,0,0
03050.png,0,0,0.5037490129470825,0,1,0,0,0,1,0
03051.png,0,0,0.5037602186203003,0,1,1,1,1,1,1
03052.png,0,0,0.5037505924701691,1,0,0,0,0,0,0
03053.png,0,0,0.5037342607975006,0,1,1,1,0,1,1
03054.png,0,0,0.5037409663200378,0,1,1,1,1,1,1
03055.png,0,0,0.503752589225769,1,0,0,0,0,0,0
03056.png,0,0,0.5037562251091003,1,0,0,0,0,0,0
03057.png,0,0,0.5037638545036316,1,0,0,0,0,0,0
03058.png,0,0,0.5037584602832794,1,0,0,0,0,0,0
03059.png,0,0,0.5037396550178528,1,0,0,0,0,0,0
03060.png,0,0,0.5037586987018585,0,1,1,1,0,0,1
03061.png,0,0,0.5037596225738525,1,0,0,0,0,0,0
03062.png,0,0,0.5037767291069031,1,0,0,0,0,0,0
03063.png,0,0,0.5037611424922943,1,0,0,0,0,0,0
03064.png,0,0,0.5037547051906586,1,0,0,0,0,0,0
03065.png,0,0,0.5037737190723419,0,1,1,1,1,1,1
03066.png,0,0,0.5037801861763,0,1,0,1,1,1,1
03067.png,0,0,0.5038272440433502,0,1,1,0,1,1,1
03068.png,0,0,0.5037494003772736,0,1,1,0,0,1,1
03069.png,0,0,0.5037666857242584,1,0,0,0,0,0,0
03070.png,0,0,0.5037755370140076,1,0,0,0,0,0,0
03071.png,0,0,0.5037642121315002,0,1,0,1,1,0,1
03072.png,0,0,0.5037775933742523,0,1,0,0,1,0,1
03073.png,0,0,0.503791093826294,1,0,0,0,0,0,0
03074.png,0,0,0.5037522315979004,0,1,0,0,1,1,1
03075.png,0,0,0.5038039088249207,0,1,1,0,1,1,1
03076.png,0,0,0.5037766695022583,1,0,0,0,0,0,0
03077.png,0,0,0.5037766695022583,0,1,0,0,1,0,0
03078.png,0,0,0.5038210451602936,1,0,0,0,0,0,0
03079.png,0,0,0.5037696063518524,0,1,1,0,1,1,1
03080.png,0,0,0.5037547051906586,1,0,0,0,0,0,0
03081.png,0,0,0.5037390887737274,0,1,1,1,1,1,1
03082.png,0,0,0.5037663877010345,1,0,0,0,0,0,0
03083.png,0,0,0.5037543475627899,0,1,0,1,0,0,1
03084.png,0,0,0.5037963092327118,1,0,0,0,0,0,0
03085.png,0,0,0.5037867426872253,1,0,0,0,0,0,0
03086.png,0,0,0.5038237869739532,1,0,0,0,0,0,0
03087.png,0,0,0.5037607550621033,1,0,0,0,0,0,0
03088.png,0,0,0.5037634372711182,1,0,0,0,0,0,0
03089.png,0,0,0.5038454532623291,1,0,0,0,0,0,0
03090.png,0,0,0.5037330985069275,1,0,0,0,0,0,0
03091.png,0,0,0.5037625730037689,0,1,1,1,1,1,0
03092.png,0,0,0.5037770569324493,0,1,0,1,0,1,1
03093.png,0,0,0.503762811422348,1,0,0,0,0,0,0
03094.png,0,0,0.5038192868232727,0,1,0,0,0,0,0
03095.png,0,0,0.5037762522697449,0,1,0,0,1,1,1
03096.png,0,0,0.5037553906440735,0,1,1,1,1,1,1
03097.png,0,0,0.5037605166435242,0,1,1,1,1,0,1
03098.png,0,0,0.503741443157196,0,1,1,1,1,0,1
03099.png,0,0,0.5037763118743896,1,0,0,0,0,0,0
03100.png,0,0,0.5037551820278168,0,1,1,0,0,0,1
